origin_id,origin_name,target_id,target_name,expelled_group,year,mean_estimate,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
72,Botswana,716,Zimbabwe,Zimbabweans,2001,25511,1,,58,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2002,26585,1,,58,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2003,26717,1,,54,,,,,
,Botswana,,Zimbabwe,Zimbabweans,2003,30000,3,,476,repatriation of Zimbabweans from Botswana,,,,
,Botswana,,Zimbabwe,Zimbabweans,2003,50000,3,,476,repatriation of Zimbabweans from Botswana,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2004,8394,1,,52,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2004,30000,1,,57,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2005,130000,1,,55,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2006,56000,1,,56,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2009,8314,1,,53,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2010,2600,1,,53,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2011,2423,1,,53,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2012,17402,1,,53,,,,,
72,Botswana,716,Zimbabwe,Zimbabweans,2013,22675,1,,53,,,,,
100,Bulgaria,792,Turkey,Turks,1950,250000,1,,66,,,,,
,Bulgaria,,Turkey,Turks,1950,77197,1,,452,expulsion of Turks from Bulgaria,,,,
,Bulgaria,,Turkey,Turks,1951,77197,1,,452,expulsion of Turks from Bulgaria,,,,
100,Bulgaria,792,Turkey,Turks,1989,350000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1989,340000,1,,67,,,,,
100,Bulgaria,792,Turkey,Turks,1990,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1991,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1992,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1993,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1994,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1995,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1996,30000,1,,68,,,,,
100,Bulgaria,792,Turkey,Turks,1997,30000,1,,68,,,,,
108,Burundi,180,Zaire,Zaireans,1978,40000,1,,1,,FALSE,NA,UNHCR lists 49740 in 1980,
108,Burundi,180,Zaire,Zaireans,1978,50000,1,,1,,FALSE,NA,UNHCR lists 49740 in 1980,
108,Burundi,646,Rwanda,Rwandans,2005,5000,1,,79,,,,,
108,Burundi,646,Rwanda,Rwandans,2009,250,2,,80,,,,,
108,Burundi,646,Rwanda,Rwandans,2009,300,2,,80,,,,,
108,Burundi,646,Rwanda,Rwandans,2009,776,1,,81,,,,,
108,Burundi,180,DRC,Congolese,2009,159,2,,88,,,,,
108,Burundi,646,Rwanda,Rwandanese,2009,4,2,,88,,,,,
108,Burundi,834,Tanzania,Tanzanians,2009,1,2,,88,,,,,
132,Cabo Verde,,Gambia; Ghana; Guinea-Bissau; Guinea; Nigeria; Senegal,ECOWAS member states,2006,667,2,,69,,,,,
132,Cabo Verde,,Gambia; Ghana; Guinea-Bissau; Guinea; Nigeria; Senegal,ECOWAS member states,2007,667,2,,69,,,,,
132,Cabo Verde,,Gambia; Ghana; Guinea-Bissau; Guinea; Nigeria; Senegal,ECOWAS member states,2008,667,2,,69,,,,,
116,Cambodia,704,Vietnam,Vietnamese,1970,200000,1,,1,,FALSE,NA,UNHCR lists 57000 in 1971,
116,Cambodia,704,Vietnam,Vietnamese,1970,250000,1,,1,,FALSE,NA,UNHCR lists 57000 in 1971,
116,Cambodia,704,Vietnam,Vietnamese,1975,37500,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1975,50000,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1976,37500,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1976,50000,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1977,37500,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1977,50000,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1978,37500,1,,1,,TRUE,150000,,
116,Cambodia,704,Vietnam,Vietnamese,1978,50000,1,,1,,TRUE,150000,,
116,Cambodia,156,China,Chinese,2000,700,2,,94,,,,,
,Cambodia,,Vietnam,Vietnamese,2002,400,2,FALSE,466,deportation of Montagnard asylum seekers from Cambodia,,,,
116,Cambodia,156,China,Chinese,2023,1011,2,,92,,,,,
116,Cambodia,360,Indonesia,Indonesians,2023,267,2,,92,,,,,
116,Cambodia,704,Vietnam,Vietnamese,2023,507,2,,92,,,,,
116,Cameroon,566,Nigeria,Nigerians,2015,100000,2,,96,,,,,
120,Cameroon,566,Nigeria,Nigerians,2015,20000,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2015,21800,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2016,20000,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2016,21800,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2017,20000,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2017,21800,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2018,20000,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2018,21800,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2019,20000,1,,1,,TRUE,44321,,
120,Cameroon,566,Nigeria,Nigerians,2019,21800,1,,1,,TRUE,44321,,
116,Cameroon,566,Nigeria,Nigerians,2017,4402,2,,96,,,,,
116,Cameroon,566,Nigeria,Nigerians,2017,13000,3,,96,,,,,
120,Cameroon,140,Central African Republic,Central African Republicans,2019,1625,3,,97,,TRUE,44321,,
120,Cameroon,140,Central African Republic,Central African Republicans,2020,1625,3,,97,,TRUE,44321,,
120,Cameroon,140,Central African Republic,Central African Republicans,2021,1625,3,,97,,TRUE,44321,,
120,Cameroon,140,Central African Republic,Central African Republicans,2022,1625,3,,97,,TRUE,44321,,
120,Cameroon,140,Central African Republic,Central African Republicans,2023,1625,3,,97,,TRUE,44321,,
120,Cameroon,140,Central African Republic,Central African Republicans,2024,7000,3,,97,,TRUE,44321,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2017,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2018,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2019,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2020,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2021,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2022,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2023,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2024,6125,3,,104,,,,,
,Cameroon; DRC; Republic of Congo,,Central African Republic,Central African Republicans,2024,15200,3,,104,,,,,
124,Canada,170,Colombia,Colombians,2024,12,2,,119,deportation of Colombians,,,,
136,Cayman Islands,192,Cuba,Cubans,2023,87,2,,99/ 100 / 101,,,,,
136,Cayman Islands,192,Cuba,Cubans,2024,9,2,,98,,,,,
140,Central African Republic,,Chad; Cameroon; DRF,Central African Republicans,2013,16667,1,,102,,,,,
140,Central African Republic,,Chad; Cameroon; DRF,Central African Republicans,2014,16667,1,,102,,,,,
140,Central African Republic,,Chad; Cameroon; DRF,Central African Republicans,2015,16667,1,,102,,,,,
140,Central African Republic,180,DRC,Central African Republicans,2023,60000,1,,103,,,,,
140,Central African Republic,,Cameroon; Chad; Republic of Congo,Central African Republicans,2023,9000,1,,103,,,,,
148,Chad,204,Benin,Beninese,1979,1000,1,,1,,FALSE,,,
,Chad,,Sudan,Sudanese,2011,6500,1,,409,expulsion of Sudanese migrant workers after clash in mines of the Tibesti Mountrain region,,,,
148,Chad,566,Nigeria,Nigerians,2025,3600,3,,105,,,,,
152,Chile,170,Colombia,Colombians,2024,12,2,,119,deportation of Colombians,,,,
156,China,,various,Priests and clergymen,1949,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1950,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1951,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1952,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1953,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1954,714,2,,106,,,,,
156,China,,various,Priests and clergymen,1955,714,2,,106,,,,,
156,China,704,Vietnam,Vietnamese,1975,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1976,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1977,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1978,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1979,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1980,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1981,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1982,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1983,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1984,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1985,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1986,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1987,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1988,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1989,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1990,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1991,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1992,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1993,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1994,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1995,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1996,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1997,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1998,2680,3,,107,,,,,
156,China,704,Vietnam,Vietnamese,1999,2680,3,,107,,,,,
156,China,398,Kazakhstan,Kazakhs,1991,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1992,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1993,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1994,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1995,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1996,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1997,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1998,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,1999,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2000,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2001,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2002,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2003,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2004,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2005,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2006,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2007,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2008,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2009,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2010,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2011,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,398,Kazakhstan,Kazakhs,2012,6455,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
156,China,,various,criminals,2023,26000,2,,108,deportation of criminals,,,,
156,China,,various,various,2023,26000,2,,268,deportation of illegal migrants from China,,,,
156,China ,,various,various,2024,4551,2,FALSE,269,deportation of illegal migrants from China,,,,
384,Cote d'Ivoire,,Togo; Benin,Togolese; Beninese,1958,17000,1,,125,,,,,
384,Cote d'Ivoire,,Togo; Benin,Togolese; Beninese,1958,1000,1,,1,,FALSE,,,
384,Cote d'Ivoire,,Togo; Benin,Togolese; Beninese,1958,2000,1,,1,,FALSE,,,
,Cote d'Ivoire,,Togo; Benin,Togolese; Beninese,1958,1000,1,,440,expulsion of Togolese and Beninese from Cote d'Ivoire,,,,
384,Cote d'Ivoire,204,Benin,Beninese,1964,16000,1,,1,,FALSE,,,
384,Cote d'Ivoire,204,Benin,Togolese; Beninese,1967,16000,1,,125,,,,,
384,Cote d'Ivoire,288,Ghana,Ghanaians,1985,10000,1,,1,,FALSE,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,1999,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2000,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2001,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2002,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2003,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2004,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2005,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2006,55556,1,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2007,55556,1,,72,,,,,
384,Cote d'Ivoire,,Liberia; Guinea; Mali,Burkinabe,2002,200000,1,,128,migrants fleeing from civil war,,,,
384,Cote d'Ivoire,,Liberia; Guinea; Mali,Guineans,2002,70000,1,,128,migrants fleeing from civil war,,,,
384,Cote d'Ivoire,,Liberia; Guinea; Mali,Malians,2002,48000,1,,128,migrants fleeing from civil war,,,,
384,Cote d'Ivoire,,Liberia; Guinea; Mali,Liberians,2002,44000,1,,128,migrants fleeing from civil war,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2002,100000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2002,200000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2003,100000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2003,200000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2004,100000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2004,200000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2005,100000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2005,200000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2006,100000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2006,200000,3,,72,,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2023,164,2,,127,deportation of Burkinabe refugees,,,,
384,Cote d'Ivoire,854,Burkina Faso,Burkinabe,2024,173,2,,71,,,,,
191,Croatia,688,Serbia,Serbs,1995,180000,1,,1,,TRUE,160625,,
191,Croatia,688,Serbia,Serbs,1995,200000,1,,1,,TRUE,160625,,
191,Croatia,70,Bosnia,Bosnians,2004,411,1,,51,deportation of Bosnian refugees,,,,
192,Cuba,332,Haiti,Haitians,2022,88,2,,201,deportation of illegal migrants from Haiti,,,,
192,Cuba,332,Haiti,Haitians,2023,751,2,,201,deportation of illegal migrants from Haiti,,,,
531,Curacao,862,Venezuela,Venezuelans,2017,1203,1,,23,deportaion of Venezuelean migrants,,,,
531,Curacao,,various,various,2017,529,1,,130,deportation of illegal migrants,,,,
531,Curacao,862,Venezuela,Venezuelans,2018,386,1,,130,deportaion of Venezuelean migrants,,,,
531,Curacao,,various,various,2018,89,1,,130,deportation of illegal migrants,,,,
208,Denmark,70,Bosnia,Bosnians,2004,165,2,,51,deportation of Bosnian refugees,,,,
262,Djibouti,231,Ethiopia,Ethiopians,1994,15809,3,,169,repatriation after fall of the Derg Regime in 1991,,,,
262,Djibouti,231,Ethiopia,Ethiopians,1995,15809,3,,169,repatriation after fall of the Derg Regime in 1991,,,,
262,Djibouti,231,Ethiopia,Oromos,2000,5000,2,,134,deportation of Oromo minority,,,,
262,Djibouti,,Ethiopia; Somalia,Ethiopians; Somalis,2004,80000,3,,135,(forced) repatriation of Ethiopian and Somali Refugees,,,,
262,Djibouti,706,Somalia,Somalis,2009,40,1,FALSE,133,expulsion of Somali asylum seekers,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1991,35000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1991,60000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1991,71000,1,,138,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1996,15000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1997,15000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1997,25000,1,,136,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1999,5000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,1999,10000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2000,5000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2000,10000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2015,108000,1,,140,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2015,111389,1,,141,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2015,20000,1,,137,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2016,20000,1,,137,expulsion and deportation of Haitian migrants and minorities,,,,
214,Dominican Republic,332,Haiti,Haitians,2015,20000,2,,198,deportation of illegal migrants from Haiti,,,,
214,Dominican Republic,332,Haiti,Haitians,2016,20000,2,,198,deportation of illegal migrants from Haiti,,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2015,50000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2015,62000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2016,50000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2016,62000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2017,50000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2017,62000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2018,50000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2018,62000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2019,50000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians; Dominico-Haitians,2019,62000,1,,1,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
,Dominican Republic,,Haiti,Haitians,2022,170000,2,,458,deportation of Haitians from Dominican Republic,,,,
214,Dominican Republic,332,Haiti,Haitians,2023,215000,1,,28,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians,2023,104000,2,,201,deportation of illegal migrants from Haiti,,,,
214,Dominican Republic,332,Haiti,Haitians,2024,200000,1,,29,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
214,Dominican Republic,332,Haiti,Haitians,2024,193508,1,,27,expulsion and deportation of Haitian migrants and minorities,FALSE,,,
